filename,job title,date,year,role,organisation,location,research software engineer,research software engineering,software developer,software engineer,research engineer,bioinformatician,any_job,not_job,keep_job
COI118,software engineer,24th March 2022,2022,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CSX167,research software engineer,31st August 2022,2022,no_data,the university of edinburgh            ,edinburgh,True,False,False,False,False,False,True,False,True
CRR260,bioinformatician - pandemic preparedness,19th July 2022,2022,ok,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CFP190,software engineer,26th April 2021,2021,no_data,university of york            ,york,False,False,False,True,False,False,True,False,True
CQZ466,software developer,27th June 2022,2022,no_data,mrc ,harwell,False,False,True,False,False,False,True,False,True
CHD113,senior research software engineer,30th June 2021,2021,no_data,the university of manchester            ,manchester,True,False,False,False,False,False,True,False,True
CNX608,software engineer (frontend javascript),10th March 2022,2022,no_data,university of oxford            ,oxford,False,False,False,True,False,False,True,False,True
CKS590,researcher in prostate cancer bioinformatician,12th November 2021,2021,no_data,the university of manchester            ,manchester,False,False,False,False,False,True,True,False,True
CSK180,research assistant in bioinformatician,12th August 2022,2022,no_data,the university of manchester            ,manchester,False,False,False,False,False,True,True,False,True
CTY331,research software engineer,10th October 2022,2022,no_data,queen's university belfast            ,belfast,True,False,False,False,False,False,True,False,True
CHO359,senior bioinformatician - immune mediated diseases,15th July 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CKW302,bioinformatician mgnify,17th November 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CSO376,research software engineer,18th August 2022,2022,no_data,king's college london            ,london,True,False,False,False,False,False,True,False,True
CQC513,senior postdoctoral bioinformatician / computational scientist,26th May 2022,2022,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
COL204,deep learning software developer (ktp finisher),29th March 2022,2022,no_data,university of hertfordshire            ,hatfield,False,False,True,False,False,False,True,False,True
CQC345,software engineer (full-stack),26th May 2022,2022,no_data,imperial college london            ,london,False,False,False,True,False,False,True,False,True
CON553,postdoctoral research scientist (bioinformatician),31st March 2022,2022,no_data,babraham institute,cambridge,False,False,False,False,False,True,True,False,True
CPU683,software engineer - full stack javascript,17th May 2022,2022,no_data,university of oxford            ,oxford,False,False,False,True,False,False,True,False,True
CFX558,bioinformatician/scientific programmer,11th May 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CUA752,software developer: 3 posts,11th October 2022,2022,no_data,sheffield hallam university            ,sheffield,False,False,True,False,False,False,True,False,True
CRC140,"software engineer (flexible, remote-based)",30th June 2022,2022,no_data,university of dundee            ,"dundee, work from home",False,False,False,True,False,False,True,False,True
CKP349,researcher/software developer,8th November 2021,2021,no_data,university of oxford            ,oxford,False,False,True,False,False,False,True,False,True
CGQ624,research software developer,10th June 2021,2021,no_data,university of surrey            ,guildford,False,False,True,False,False,False,True,False,True
CEP761,senior bioinformatician - pathogen data delivery,9th March 2021,2021,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
BZV016,research software developer,16th April 2020,2020,no_data,the medicines and healthcare products regulatory agency            ,london,False,False,True,False,False,False,True,False,True
CUD872,software engineer scientific applications,14th October 2022,2022,ok,diamond light source,harwell,False,False,False,True,False,False,True,False,True
CAC852,software developer/software engineer (ktp associate),20th May 2020,2020,no_data,university of brighton            ,edinburgh,False,False,True,True,False,False,True,False,True
CPO322,software engineer,9th May 2022,2022,no_data,stfc ,warrington,False,False,False,True,False,False,True,False,True
CMP267,principal bioinformatician/data engineer,24th January 2022,2022,,wellcome sanger institute,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
BZZ845,software developer ,7th May 2020,2020,no_data,ucl institute of neurology            ,london,False,False,True,False,False,False,True,False,True
CIV472,senior software engineer team leader (ispyb),2nd September 2021,2021,no_data,diamond light source,harwell,False,False,False,True,False,False,True,False,True
CHC731,research software engineer (designing future wheat),29th June 2021,2021,no_data,nbi partnership            ,norwich,True,False,False,False,False,False,True,False,True
CLM143,head research engineer - head of data centre,7th December 2021,2021,no_data,ucl            ,london,False,False,False,False,True,False,True,False,True
CTA762,senior software developer,5th September 2022,2022,no_data,university of cambridge,cambridge,False,False,True,False,False,False,True,False,True
CJP914,software developer (keep+ associate),4th October 2021,2021,no_data,university of essex            ,chelmsford,False,False,True,False,False,False,True,False,True
CQS776,assistant or associate professor (teaching & research) in software engineering,17th June 2022,2022,ok,new college of the humanities ,london,False,False,False,True,False,False,True,False,True
CGS948,bioinformatician,16th June 2021,2021,no_data,university of birmingham            ,birmingham,False,False,False,False,False,True,True,False,True
CPU879,head of software engineering (iea),17th May 2022,2022,no_data,university of reading            ,reading,False,False,False,True,False,False,True,False,True
CDZ208,graduate wireless software engineer,4th February 2021,2021,no_data,mediatek,cambridge,False,False,False,True,False,False,True,False,True
CKF287,research software engineer,26th October 2021,2021,no_data,stfc ,warrington,True,False,False,False,False,False,True,False,True
CAB719,bioinformatician,18th May 2020,2020,no_data,public health england,london,False,False,False,False,False,True,True,False,True
CNE716,bioinformatician/computer scientist in genomics,14th February 2022,2022,no_data,queen mary university of london            ,london,False,False,False,False,False,True,True,False,True
CNR356,research software engineer (x4),2nd March 2022,2022,no_data,london school of hygiene & tropical medicine            ,london,True,False,False,False,False,False,True,False,True
CLW223,research data scientist / research software engineer,21st December 2021,2021,no_data,the alan turing institute,london,True,False,False,False,False,False,True,False,True
CBG852,postdoctoral bioinformatician in host and pathogen genomics,24th August 2020,2020,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CRH358,software engineer,6th July 2022,2022,no_data,university of sheffield            ,sheffield,False,False,False,True,False,False,True,False,True
CQC919,research associate in software engineering,26th May 2022,2022,no_data,the university of manchester,manchester,False,False,False,True,False,False,True,False,True
CKO767,software developer,8th November 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,True,False,False,False,True,False,True
CHU259,bioinformatician,23rd July 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CNL454,software engineering coach,23rd February 2022,2022,no_data,multiverse,"london, work from home",False,False,False,True,False,False,True,False,True
CMO020,software developer,21st January 2022,2022,,european molecular biology laboratory (embl) ,hinxton,False,False,True,False,False,False,True,False,True
CTI350,senior developer (software engineer),15th September 2022,2022,ok,birmingham city university ,birmingham,False,False,False,True,False,False,True,False,True
CPZ652,senior manufacturing research engineer (2x posts),23rd May 2022,2022,no_data,university of sheffield            ,chester,False,False,False,False,True,False,True,False,True
BZX981,bioinformatician - proteomics data pipelines,29th April 2020,2020,no_data,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CMD093,senior software developer,7th January 2022,2022,no_data,university of cambridge            ,cambridge,False,False,True,False,False,False,True,False,True
CTW497,"back-end software developer (java, aws)",5th October 2022,2022,no_data,the natural history museum,london,False,False,True,False,False,False,True,False,True
CAU959,research software engineer in machine learning applied to finance,22nd July 2020,2020,no_data,university of oxford            ,oxford,True,False,False,False,False,False,True,False,True
CTE307,software engineer,9th September 2022,2022,no_data,loughborough university            ,"loughborough university, loughborough",False,False,False,True,False,False,True,False,True
CEP757,bioinformatician (single cell analysis),9th March 2021,2021,no_data,earlham institute            ,norwich,False,False,False,False,False,True,True,False,True
CFH966,senior research software engineer,12th April 2021,2021,no_data,imperial college london            ,london,True,False,False,False,False,False,True,False,True
CDN498,research software engineer (340694),12th January 2021,2021,no_data,university of strathclyde            ,glasgow,True,False,False,False,False,False,True,False,True
CNI922,research software engineer,18th February 2022,2022,no_data,university of bath            ,bath,True,False,False,False,False,False,True,False,True
CFX532,full stack software developer,11th May 2021,2021,,european molecular biology laboratory (embl) ,east anglia,False,False,True,False,False,False,True,False,True
CRL734,postdoctoral scientist-bioinformatician / senior postdoctoral scientist-bioinformatician,12th July 2022,2022,no_data,the pirbright institute,woking,False,False,False,False,False,True,True,False,True
CDD169,associate research engineer (fixed term),14th December 2020,2020,no_data,university of cambridge            ,cambridge,False,False,False,False,True,False,True,False,True
CTJ526,"bioinformatician within the bioinformatics core facility with a focus on spatial omics, single-cell and multi-omics",16th September 2022,2022,no_data,the university of manchester            ,manchester,False,False,False,False,False,True,True,False,True
CTZ727,research engineer,14th October 2022,2022,no_data,university of southampton            ,southampton,False,False,False,False,True,False,True,False,True
CNA929,research software developer: imaging specialist,8th February 2022,2022,no_data,ucl            ,london,False,False,True,False,False,False,True,False,True
CIL925,bioinformatician,18th August 2021,2021,no_data,university of leicester            ,leicester,False,False,False,False,False,True,True,False,True
CIG505,innovation and research engineer (electronics),13th August 2021,2021,,ucl ,london,False,False,False,False,True,False,True,False,True
CTC639,mineral magnetism research software engineer,7th September 2022,2022,no_data,the university of edinburgh            ,edinburgh,True,False,False,False,False,False,True,False,True
CCM565,bioinformatician,11th November 2020,2020,no_data,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CQV261,research associate (bioinformatician) fixed term,21st June 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CAD024,sars-cov-2 data hubs software engineer,21st May 2020,2020,no_data,european molecular biology laboratory (embl),hinxton,False,False,False,True,False,False,True,False,True
CTW261,research software engineer,6th October 2022,2022,no_data,university of surrey            ,guildford,True,False,False,False,False,False,True,False,True
CBF744,software developer,20th August 2020,2020,,cardiff metropolitan university ,cardiff,False,False,True,False,False,False,True,False,True
CRQ417,bioinformatician,18th July 2022,2022,no_data,queen mary university of london            ,london,False,False,False,False,False,True,True,False,True
CBF916,research assistant - software developer for neanias project (eu funded),25th August 2020,2020,no_data,university of portsmouth            ,portsmouth,False,False,True,False,False,False,True,False,True
CEG981,senior software developer - enhanced mentored associate,19th February 2021,2021,no_data,sheffield hallam university            ,sheffield,False,False,True,False,False,False,True,False,True
CMW215,octru senior software development engineer / senior software developer,1st February 2022,2022,no_data,university of oxford            ,oxford,False,False,True,False,False,False,True,False,True
CFX561,research associate (bioinformatician) (fixed term),11th May 2021,2021,,university of cambridge ,cambridge,False,False,False,False,False,True,True,False,True
COK027,research software engineer,28th March 2022,2022,no_data,university of sheffield            ,sheffield,True,False,False,False,False,False,True,False,True
CIU857,(senior) software engineer for data acquisition,2nd September 2021,2021,,diamond light source,"didcot, harwell campus",False,False,False,True,False,False,True,False,True
BZY004,machine learning infrastructure and simulation - software engineer,29th April 2020,2020,no_data,institute of advanced research in artificial intelligence (iarai) gmbh,vienna - austria,False,False,False,True,False,False,True,False,True
COC243,cancer bioinformatician,16th March 2022,2022,no_data,university of sheffield            ,sheffield,False,False,False,False,False,True,True,False,True
CRJ204,software engineer - data management systems & machine learning (keep associate),8th July 2022,2022,no_data,university of hertfordshire            ,"cheshire, hatfield",False,False,False,True,False,False,True,False,True
CHC796,software engineer - 3d game developer for al research (104124 - 0621),29th June 2021,2021,no_data,university of warwick            ,coventry,False,False,False,True,False,False,True,False,True
CSS914,research data and software engineer in spatial/single-cell omics,24th August 2022,2022,ok,european molecular biology laboratory (embl) ,heidelberg - germany,False,False,False,True,False,False,True,False,True
CJC954,full stack software developer,14th September 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,True,False,False,False,True,False,True
CGW746,senior research engineer - industrial control systems,21st June 2021,2021,no_data,university of sheffield,sheffield,False,False,False,False,True,False,True,False,True
CLM741,bioinformatician,8th December 2021,2021,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CKH978,software developer (education),29th October 2021,2021,no_data,university of sheffield            ,sheffield,False,False,True,False,False,False,True,False,True
COC288,bioinformatician,17th March 2022,2022,,uk biobank,"cheadle, greater manchester",False,False,False,False,False,True,True,False,True
CFU045,senior bioinformatician/ bioinformatician (assembly),5th May 2021,2021,,wellcome sanger institute,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CFD534,bioinformatician/senior bioinformatician - genetic data platform,1st April 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CQB405,research software engineer (machine learning in medical imaging),25th May 2022,2022,no_data,university of oxford            ,cambridge,True,False,False,False,False,False,True,False,True
CAD015,professor in software engineering,no_data,data,no_data,no_data,no_data,False,False,False,True,False,False,True,False,True
CRL756,research engineer,12th July 2022,2022,no_data,"university of auckland, new zealand",auckland - new zealand,False,False,False,False,True,False,True,False,True
CKW335,research engineer in software engineering for quantum cryptography in networks,17th November 2021,2021,no_data,university of bristol,bristol,False,False,False,True,True,False,True,False,True
CMS670,senior bioinformatician / developer (analysis pipelines),28th January 2022,2022,no_data,earlham institute            ,norwich,False,False,False,False,False,True,True,False,True
CNX600,software engineer - full stack javascript,10th March 2022,2022,no_data,university of oxford            ,oxford,False,False,False,True,False,False,True,False,True
CAR322,bioinformatician/molecular biologist,10th July 2020,2020,,animal and plant health agency,new haw,False,False,False,False,False,True,True,False,True
CMO277,research software engineer,21st January 2022,2022,no_data,university of leeds            ,leeds,True,False,False,False,False,False,True,False,True
CLN795,bioinformatician - biostatistics,9th December 2021,2021,no_data,the beatson institute for cancer research,glasgow,False,False,False,False,False,True,True,False,True
CJX316,head of software engineering (104391-1021),15th October 2021,2021,no_data,university of warwick            ,coventry,False,False,False,True,False,False,True,False,True
CFJ805,bioinformatician - gene structure annotation,16th April 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CKM543,research software engineer (fixed-term role),4th November 2021,2021,no_data,university of bath            ,bath,True,False,False,False,False,False,True,False,True
CEV120,research software engineer (r developer),18th March 2021,2021,no_data,imperial college london            ,london,True,False,False,False,False,False,True,False,True
CCX709,research software engineer,3rd December 2020,2020,no_data,university of dundee            ,dundee,True,False,False,False,False,False,True,False,True
CSN771,digital library software developer,17th August 2022,2022,no_data,the university of edinburgh            ,edinburgh,False,False,True,False,False,False,True,False,True
CRJ143,senior software engineer (web),8th July 2022,2022,no_data,the francis crick institute,london,False,False,False,True,False,False,True,False,True
CLB015,associate professor in computer science (software engineering),23rd November 2021,2021,,edinburgh napier university ,edinburgh,False,False,False,True,False,False,True,False,True
CSD079,cancer bioinformatician,3rd August 2022,2022,no_data,king's college london            ,london,False,False,False,False,False,True,True,False,True
CDG896,postdoctoral bioinformatician (microbiome),20th December 2020,2020,no_data,king's college london            ,london,False,False,False,False,False,True,True,False,True
CMQ267,innovation and research engineer (mechatronics),25th January 2022,2022,,ucl ,london,False,False,False,False,True,False,True,False,True
CCP769,research software engineer (335851),19th November 2020,2020,no_data,university of strathclyde            ,glasgow,True,False,False,False,False,False,True,False,True
CAZ230,cebai senior software developer - 36 months fixed term contract,4th August 2020,2020,no_data,"city, university of london            ",london,False,False,True,False,False,False,True,False,True
CNR613,robotics research engineer - slender long-reach robotics,2nd March 2022,2022,no_data,uk atomic energy authority ukaea            ,abingdon,False,False,False,False,True,False,True,False,True
CLP771,senior bioinformatician,13th December 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CDZ772,research assistant/associate - bioinformatician (fixed term),5th February 2021,2021,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CSM904,software developer,16th August 2022,2022,ok,wellcome sanger institute,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CQL089,software developer,8th June 2022,2022,no_data,university of cambridge            ,cambridge,False,False,True,False,False,False,True,False,True
CPW096,software developer / researcher in internet-of-things (iot),18th May 2022,2022,no_data,liverpool john moores university,liverpool,False,False,True,False,False,False,True,False,True
CIL091,bioinformatician,17th August 2021,2021,,uk biobank ,cheadle,False,False,False,False,False,True,True,False,True
CHT895,staff bioinformatician,22nd July 2021,2021,no_data,the university of edinburgh            ,edinburgh,False,False,False,False,False,True,True,False,True
CPX688,lead front end software developer,20th May 2022,2022,no_data,the natural history museum,london,False,False,True,False,False,False,True,False,True
CGO203,bioinformatician,7th June 2021,2021,no_data,university of aberdeen            ,aberdeen,False,False,False,False,False,True,True,False,True
CPT846,bioinformatician,16th May 2022,2022,ok,uk biobank,cheadle,False,False,False,False,False,True,True,False,True
CBZ664,research software engineer - imaging,13th October 2020,2020,,rosalind franklin institute,harwell,True,False,False,False,False,False,True,False,True
COL379,software engineer,29th March 2022,2022,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CTC548,robotics research engineer,7th September 2022,2022,no_data,uk atomic energy authority ukaea            ,culham,False,False,False,False,True,False,True,False,True
CSU196,research software engineer - bas 22/111,26th August 2022,2022,ok,british antarctic survey ,cambridge,True,False,False,False,False,False,True,False,True
CFR116,ktp software engineer - digital design management,29th April 2021,2021,no_data,northumbria university            ,newcastle upon tyne,False,False,False,True,False,False,True,False,True
CCR202,software engineer,20th November 2020,2020,no_data,university of southampton            ,london,False,False,False,True,False,False,True,False,True
CPA156,senior bioinformatician,19th April 2022,2022,ok,wellcome sanger institute ,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CRG652,software engineer - artificial intelligence,5th July 2022,2022,no_data,"university of the west of england, bristol",bristol,False,False,False,True,False,False,True,False,True
CAT506,postdoctoral bioinformatician in host and pathogen genomics,17th July 2020,2020,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CAM814,bioinformatician (genetics) band 7,25th June 2020,2020,no_data,birmingham women's nhs foundation trust,birmingham,False,False,False,False,False,True,True,False,True
CAS723,research engineer - 5g,21st July 2020,2020,,toshiba of europe ltd,bristol,False,False,False,False,True,False,True,False,True
CDE363,ai research engineer (ktp associate),16th December 2020,2020,no_data,loughborough university            ,london,False,False,False,False,True,False,True,False,True
CFN982,research engineer - cybersecurity,23rd April 2021,2021,no_data,cardiff university            ,cardiff,False,False,False,False,True,False,True,False,True
COO368,bioinformatician - new services,4th April 2022,2022,ok,microbesng,birmingham,False,False,False,False,False,True,True,False,True
CPU358,high integrity model based embedded software engineer ktp associate,16th May 2022,2022,no_data,university of york            ,solihull,False,False,False,True,False,False,True,False,True
CNW162,software developer (105277-0322),9th March 2022,2022,no_data,university of warwick            ,coventry,False,False,True,False,False,False,True,False,True
CGH222,research associate in software engineering,26th May 2021,2021,no_data,cardiff university            ,cardiff,False,False,False,True,False,False,True,False,True
CHT430,research it software engineer,22nd July 2021,2021,no_data,the university of manchester            ,manchester,False,False,False,True,False,False,True,False,True
CTH196,senior software developer / bioinformatician (genome annotation and analysis),14th September 2022,2022,no_data,earlham institute            ,"norwich, work from home",False,False,True,False,False,True,True,False,True
BZW215,senior software developer,21st April 2020,2020,,wellcome sanger institute,hinxton,False,False,True,False,False,False,True,False,True
CPE353,research associate (bioinformatician) (fixed term),25th April 2022,2022,ok,university of cambridge ,cambridge,False,False,False,False,False,True,True,False,True
CEG231,ktp associate - graduate software developer,18th February 2021,2021,no_data,university of central lancashire            ,preston,False,False,True,False,False,False,True,False,True
CPD275,(senior) software engineer for data acquisition,25th April 2022,2022,ok,diamond light source,oxford,False,False,False,True,False,False,True,False,True
CID450,software developer / engineer,5th August 2021,2021,no_data,durham university            ,durham,False,False,True,False,False,False,True,False,True
CMU651,research associate in software engineering,31st January 2022,2022,no_data,king's college london            ,london,False,False,False,True,False,False,True,False,True
CGL241,research engineer,2nd June 2021,2021,,mitsubishi electric r&d centre europe b.v. ,"edinburgh, livingston",False,False,False,False,True,False,True,False,True
CEL474,software developer,1st March 2021,2021,no_data,university of essex            ,colchester,False,False,True,False,False,False,True,False,True
CNO539,professor/associate professor in software engineering,no_data,data,no_data,no_data,no_data,False,False,False,True,False,False,True,False,True
CJF364,research software engineer in interactive ai,17th September 2021,2021,no_data,university of bristol            ,bristol,True,False,False,False,False,False,True,False,True
CMU235,senior bioinformatician (id:101),31st January 2022,2022,no_data,the institute of cancer research            ,sutton,False,False,False,False,False,True,True,False,True
COC192,senior bioinformatician - crispr gene editing,16th March 2022,2022,,wellcome sanger institute ,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CEJ777,software engineer,25th February 2021,2021,no_data,university of york            ,york,False,False,False,True,False,False,True,False,True
CAG317,research software engineer/scientist,3rd June 2020,2020,,stfc ,"didcot, oxford",True,False,False,False,False,False,True,False,True
CSR770,software engineer/unity game developer: research,23rd August 2022,2022,no_data,brightlobe limited            ,"london, work from home",False,False,False,True,False,False,True,False,True
CAB033,research assistant in bioinformatician/physiologist,13th May 2020,2020,no_data,university of glasgow            ,glasgow,False,False,False,False,False,True,True,False,True
CMY291,bioinformatician & wgs modeller,4th February 2022,2022,no_data,imperial college london            ,london,False,False,False,False,False,True,True,False,True
CPH840,bioinformatician,28th April 2022,2022,ok,"royal botanic gardens, kew ",london,False,False,False,False,False,True,True,False,True
CHM724,knowledge transfer partnership associate - research engineer in natural language processing (101801 - 0721),13th July 2021,2021,no_data,university of warwick            ,"coventry, london",False,False,False,False,True,False,True,False,True
CFC262,bioinformatician,31st March 2021,2021,no_data,the university of edinburgh            ,edinburgh,False,False,False,False,False,True,True,False,True
CIR539,research assistant / associate (software engineer),26th August 2021,2021,no_data,imperial college london            ,london,False,False,False,True,False,False,True,False,True
CRW400,senior bioinformatician,26th July 2022,2022,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CMX981,senior professional specialist - bioinformatician,3rd February 2022,2022,no_data,cardiff university            ,cardiff,False,False,False,False,False,True,True,False,True
CDL271,software engineer,7th January 2021,2021,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CRB945,research software engineer,29th June 2022,2022,no_data,diamond light source,harwell,True,False,False,False,False,False,True,False,True
CHM949,research software engineer,13th July 2021,2021,no_data,the university of edinburgh            ,edinburgh,True,False,False,False,False,False,True,False,True
CEQ360,senior software engineer,10th March 2021,2021,no_data,stfc ,didcot,False,False,False,True,False,False,True,False,True
CIO020,senior research software engineer (101532-0821),23rd August 2021,2021,no_data,university of warwick            ,coventry,True,False,False,False,False,False,True,False,True
CQD616,"senior bioinformatician, oxford-gsk institute for molecular and computational medicine (imcm)",27th May 2022,2022,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CMY296,research data scientist/research software engineer,4th February 2022,2022,no_data,the alan turing institute,london,True,False,False,False,False,False,True,False,True
CDE105,senior bioinformatician - human cell atlas,16th December 2020,2020,,wellcome sanger institute,hinxton,False,False,False,False,False,True,True,False,True
CAU825,professor in software engineering,no_data,data,no_data,no_data,no_data,False,False,False,True,False,False,True,False,True
CBJ603,gwas catalog front-end software developer,1st September 2020,2020,no_data,european molecular biology laboratory (embl)            ,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CPZ386,research software engineer - behavioural and neural data (2 posts),24th May 2022,2022,ok,ucl ,london,True,False,False,False,False,False,True,False,True
CNS302,senior bioinformatician,3rd March 2022,2022,no_data,the pirbright institute            ,pirbright,False,False,False,False,False,True,True,False,True
CJK678,research software engineer - social sciences & humanities,29th September 2021,2021,,netherlands escience center,amsterdam - netherlands,True,False,False,False,False,False,True,False,True
CCU277,principal bioinformatician,26th November 2020,2020,,wellcome sanger institute,hinxton,False,False,False,False,False,True,True,False,True
CTW382,research software engineer,5th October 2022,2022,no_data,london school of hygiene & tropical medicine            ,london,True,False,False,False,False,False,True,False,True
CRW869,software engineer (simons observatory: uk project) (2 posts),26th July 2022,2022,no_data,the university of manchester            ,manchester,False,False,False,True,False,False,True,False,True
CAX739,developer/bioinformatician,30th July 2020,2020,no_data,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CKM510,software engineer,4th November 2021,2021,no_data,diamond light source,harwell,False,False,False,True,False,False,True,False,True
CKN395,research software engineer,5th November 2021,2021,no_data,swansea university,swansea,True,False,False,False,False,False,True,False,True
CHY386,research 5g software developer,29th July 2021,2021,no_data,university of surrey            ,guildford,False,False,True,False,False,False,True,False,True
CNH376,senior research engineer,16th February 2022,2022,no_data,university of sheffield            ,sheffield,False,False,False,False,True,False,True,False,True
CIF391,bioinformatician - biological data and network analysis,9th August 2021,2021,,european molecular biology laboratory (embl) ,heidelberg - germany,False,False,False,False,False,True,True,False,True
CDL416,research software engineer,7th January 2021,2021,no_data,lancaster university            ,lancaster,True,False,False,False,False,False,True,False,True
CFX012,research engineer (mechanics of materials),10th May 2021,2021,no_data,imperial college london            ,london,False,False,False,False,True,False,True,False,True
CSO869,software developer,18th August 2022,2022,no_data,oldham college,oldham,False,False,True,False,False,False,True,False,True
BZT401,software engineer (project leader),9th April 2020,2020,no_data,cardiff university            ,cardiff,False,False,False,True,False,False,True,False,True
CQZ910,front end software developer,27th June 2022,2022,no_data,the natural history museum,london,False,False,True,False,False,False,True,False,True
CMO197,robotics research engineer (autonomous mobile inspection and exploration),21st January 2022,2022,no_data,uk atomic energy authority ukaea            ,culham,False,False,False,False,True,False,True,False,True
CAE644,"software developer career pathway (trainee, junior, developer, lead)",29th May 2020,2020,no_data,bath spa university            ,bath,False,False,True,False,False,False,True,False,True
CBG918,iii-v semiconductor device research engineer,24th August 2020,2020,no_data,university of sheffield            ,sheffield,False,False,False,False,True,False,True,False,True
CMV815,research software engineer in interactive ai,1st February 2022,2022,no_data,university of bristol            ,bristol,True,False,False,False,False,False,True,False,True
CBB435,senior scientific software engineer,10th August 2020,2020,no_data,stfc ,"didcot, home based",False,False,False,True,False,False,True,False,True
CMH741,senior manufacturing research engineer (2 posts),13th January 2022,2022,no_data,university of sheffield            ,sheffield,False,False,False,False,True,False,True,False,True
CHH031,software developer (2 positions available),5th July 2021,2021,no_data,the university of manchester            ,manchester,False,False,True,False,False,False,True,False,True
CMM491,bioinformatician,19th January 2022,2022,no_data,university of glasgow            ,glasgow,False,False,False,False,False,True,True,False,True
CNY451,bioinformatician,11th March 2022,2022,no_data,earlham institute            ,norwich,False,False,False,False,False,True,True,False,True
CCS110,software developer - european genome-phenome archive,23rd November 2020,2020,no_data,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CFN173,software engineer (uas),22nd April 2021,2021,no_data,diamond light source,harwell,False,False,False,True,False,False,True,False,True
CIL258,educational software developer,17th August 2021,2021,no_data,imperial college london            ,london,False,False,True,False,False,False,True,False,True
CIX855,research software engineer,6th September 2021,2021,no_data,university of leicester            ,leicester,True,False,False,False,False,False,True,False,True
CMQ250,core bioinformatician,25th January 2022,2022,no_data,babraham institute            ,cambridge,False,False,False,False,False,True,True,False,True
CSK006,head of research software engineering - grade 9,12th August 2022,2022,no_data,university of liverpool            ,liverpool,True,True,False,False,False,False,True,False,True
CAM011,research software engineer/postdoctoral research assistant in square kilometre array,23rd June 2020,2020,no_data,university of oxford            ,oxford,True,False,False,False,False,False,True,False,True
CNT371,biomass pyrolysis and biochar development research engineer,4th March 2022,2022,no_data,the university of edinburgh            ,edinburgh,False,False,False,False,True,False,True,False,True
CIW683,software engineer - digital health (104448-0309),3rd September 2021,2021,no_data,university of warwick            ,coventry,False,False,False,True,False,False,True,False,True
CAS722,research engineer - signal processing,21st July 2020,2020,,toshiba of europe ltd,bristol,False,False,False,False,True,False,True,False,True
CUB600,research software engineer hpc applications support specialist,12th October 2022,2022,no_data,stfc ,warrington,True,False,False,False,False,False,True,False,True
CJE578,software engineer,16th September 2021,2021,no_data,the university of edinburgh,edinburgh,False,False,False,True,False,False,True,False,True
CKU349,research software engineer: parallelisation and machine learning (fixed term),15th November 2021,2021,no_data,university of nottingham            ,nottingham,True,False,False,False,False,False,True,False,True
CSE150,software developer,4th August 2022,2022,no_data,university of southampton            ,southampton,False,False,True,False,False,False,True,False,True
CJF336,principal software engineering leader,17th September 2021,2021,no_data,king's college london            ,london,False,False,False,True,False,False,True,False,True
CEM190,senior bioinformatician,2nd March 2021,2021,,wellcome sanger institute ,cambridge,False,False,False,False,False,True,True,False,True
COH984,software engineer,24th March 2022,2022,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
